"date","hub_id","product_id","quantity_issued"
2018 Nov,"hub_13","product_2",70
2018 Nov,"hub_13","product_4",141
2018 Nov,"hub_13","product_5",430
2018 Nov,"hub_13","product_6",344
2018 Nov,"hub_14","product_2",2500
2018 Nov,"hub_14","product_3",12
2018 Nov,"hub_14","product_4",3389
2018 Nov,"hub_14","product_5",9112
2018 Nov,"hub_14","product_6",61744
2018 Nov,"hub_14","product_7",61
2018 Nov,"hub_15","product_2",1400
2018 Nov,"hub_15","product_3",10
2018 Nov,"hub_15","product_4",2496
2018 Nov,"hub_15","product_5",1598
2018 Nov,"hub_15","product_6",27976
2018 Nov,"hub_16","product_2",1100
2018 Nov,"hub_16","product_3",18
2018 Nov,"hub_16","product_4",1110
2018 Nov,"hub_16","product_6",5552
2018 Nov,"hub_16","product_7",44
2018 Dec,"hub_1","product_2",3228
2018 Dec,"hub_1","product_3",85
2018 Dec,"hub_1","product_4",8329
2018 Dec,"hub_1","product_5",7899
2018 Dec,"hub_1","product_6",74151
2018 Dec,"hub_1","product_7",4400
2018 Dec,"hub_3","product_2",52
2018 Dec,"hub_3","product_3",40
2018 Dec,"hub_3","product_4",6428
2018 Dec,"hub_3","product_5",13525
2018 Dec,"hub_3","product_6",45738
2018 Dec,"hub_3","product_7",4960
2018 Dec,"hub_2","product_2",947
2018 Dec,"hub_2","product_3",1
2018 Dec,"hub_2","product_4",4594
2018 Dec,"hub_2","product_5",6990
2018 Dec,"hub_2","product_6",32905
2018 Dec,"hub_2","product_7",97
2018 Dec,"hub_4","product_2",519
2018 Dec,"hub_4","product_3",13
2018 Dec,"hub_4","product_4",3019
2018 Dec,"hub_4","product_5",3322
2018 Dec,"hub_4","product_6",11708
2018 Dec,"hub_4","product_7",40
2018 Dec,"hub_5","product_4",20
2018 Dec,"hub_5","product_5",390
2018 Dec,"hub_5","product_6",1820
2018 Dec,"hub_5","product_7",5
2018 Dec,"hub_6","product_2",2732
2018 Dec,"hub_6","product_3",51
2018 Dec,"hub_6","product_4",5028
2018 Dec,"hub_6","product_5",18249
2018 Dec,"hub_6","product_6",201737
2018 Dec,"hub_6","product_7",4510
2018 Dec,"hub_7","product_2",515
2018 Dec,"hub_7","product_3",1
2018 Dec,"hub_7","product_4",4668
2018 Dec,"hub_7","product_5",3920
2018 Dec,"hub_7","product_6",56559
2018 Dec,"hub_7","product_7",2530
2018 Dec,"hub_8","product_2",1266
2018 Dec,"hub_8","product_3",6
2018 Dec,"hub_8","product_4",4650
2018 Dec,"hub_8","product_5",15050
2018 Dec,"hub_8","product_6",14269
2018 Dec,"hub_8","product_7",2150
2018 Dec,"hub_9","product_4",124
2018 Dec,"hub_9","product_5",454
2018 Dec,"hub_9","product_7",3
2018 Dec,"hub_10","product_2",115
2018 Dec,"hub_10","product_3",26
2018 Dec,"hub_10","product_4",5461
2018 Dec,"hub_10","product_5",21591
2018 Dec,"hub_10","product_6",85156
2018 Dec,"hub_10","product_7",1482
2018 Dec,"hub_11","product_2",1023
2018 Dec,"hub_11","product_3",17
2018 Dec,"hub_11","product_4",9840
2018 Dec,"hub_11","product_5",22765
2018 Dec,"hub_11","product_6",126816
2018 Dec,"hub_11","product_7",244
2018 Dec,"hub_12","product_2",100
2018 Dec,"hub_12","product_3",2
2018 Dec,"hub_13","product_2",250
2018 Dec,"hub_13","product_3",1
2018 Dec,"hub_13","product_4",965
2018 Dec,"hub_13","product_5",6157
2018 Dec,"hub_13","product_6",555
2018 Dec,"hub_13","product_7",1000
2018 Dec,"hub_14","product_2",3000
2018 Dec,"hub_14","product_3",31
2018 Dec,"hub_14","product_4",6731
2018 Dec,"hub_14","product_5",9490
2018 Dec,"hub_14","product_6",78964
2018 Dec,"hub_14","product_7",154
2018 Dec,"hub_15","product_2",2302
2018 Dec,"hub_15","product_3",11
2018 Dec,"hub_15","product_4",5399
2018 Dec,"hub_15","product_5",3113
2018 Dec,"hub_15","product_6",28789
2018 Dec,"hub_15","product_7",868
2018 Dec,"hub_16","product_2",1650
2018 Dec,"hub_16","product_3",5
2018 Dec,"hub_16","product_4",3710
2018 Dec,"hub_16","product_5",2400
2018 Dec,"hub_16","product_6",27980
2018 Dec,"hub_16","product_7",206
2019 Jan,"hub_1","product_2",1280
2019 Jan,"hub_1","product_3",28
2019 Jan,"hub_1","product_4",7813
2019 Jan,"hub_1","product_5",16769
2019 Jan,"hub_1","product_6",59412
2019 Jan,"hub_1","product_7",919
2019 Jan,"hub_3","product_2",37
2019 Jan,"hub_3","product_3",13
2019 Jan,"hub_3","product_4",11844
2019 Jan,"hub_3","product_5",12006
2019 Jan,"hub_3","product_6",26408
2019 Jan,"hub_2","product_2",1802
2019 Jan,"hub_2","product_4",6104
2019 Jan,"hub_2","product_5",2584
2019 Jan,"hub_2","product_6",45301
2019 Jan,"hub_2","product_7",435
2019 Jan,"hub_4","product_2",328
2019 Jan,"hub_4","product_3",2
2019 Jan,"hub_4","product_4",5774
2019 Jan,"hub_4","product_5",6672
2019 Jan,"hub_4","product_6",32324
2019 Jan,"hub_4","product_7",123
2019 Jan,"hub_5","product_2",701
2019 Jan,"hub_5","product_3",17
2019 Jan,"hub_5","product_4",57
2019 Jan,"hub_5","product_5",1356
2019 Jan,"hub_5","product_6",2850
2019 Jan,"hub_5","product_7",26
2019 Jan,"hub_6","product_2",655
2019 Jan,"hub_6","product_3",9
2019 Jan,"hub_6","product_4",7309
2019 Jan,"hub_6","product_5",14055
2019 Jan,"hub_6","product_6",113275
2019 Jan,"hub_7","product_2",2235
2019 Jan,"hub_7","product_3",29
2019 Jan,"hub_7","product_4",10701
2019 Jan,"hub_7","product_5",10562
2019 Jan,"hub_7","product_6",104251
2019 Jan,"hub_7","product_7",788
2019 Jan,"hub_8","product_2",325
2019 Jan,"hub_8","product_4",2353
2019 Jan,"hub_8","product_5",10773
2019 Jan,"hub_8","product_6",27425
2019 Jan,"hub_8","product_7",5
2019 Jan,"hub_9","product_2",276
2019 Jan,"hub_9","product_4",994
2019 Jan,"hub_9","product_5",1157
2019 Jan,"hub_9","product_6",150
2019 Jan,"hub_9","product_7",26
2019 Jan,"hub_10","product_2",20
2019 Jan,"hub_10","product_3",1
2019 Jan,"hub_10","product_4",3970
2019 Jan,"hub_10","product_5",14186
2019 Jan,"hub_10","product_6",68591
2019 Jan,"hub_10","product_7",1290
2019 Jan,"hub_11","product_2",942
2019 Jan,"hub_11","product_3",51
2019 Jan,"hub_11","product_4",10491
2019 Jan,"hub_11","product_5",11252
2019 Jan,"hub_11","product_6",135296
2019 Jan,"hub_11","product_7",6915
2019 Jan,"hub_12","product_2",2400
2019 Jan,"hub_12","product_3",50
2019 Jan,"hub_12","product_5",18666
2019 Jan,"hub_12","product_6",652
2019 Jan,"hub_13","product_2",410
2019 Jan,"hub_13","product_4",1452
2019 Jan,"hub_13","product_5",10652
2019 Jan,"hub_13","product_6",7255
2019 Jan,"hub_14","product_2",3200
2019 Jan,"hub_14","product_3",16
2019 Jan,"hub_14","product_4",6635
2019 Jan,"hub_14","product_5",7231
2019 Jan,"hub_14","product_6",79976
2019 Jan,"hub_14","product_7",209
2019 Jan,"hub_15","product_2",700
2019 Jan,"hub_15","product_3",9
2019 Jan,"hub_15","product_4",2691
2019 Jan,"hub_15","product_5",3088
2019 Jan,"hub_15","product_6",24908
2019 Jan,"hub_15","product_7",1243
2019 Jan,"hub_16","product_2",1120
2019 Jan,"hub_16","product_4",2200
2019 Jan,"hub_16","product_5",1121
2019 Jan,"hub_16","product_6",9780
2019 Jan,"hub_16","product_7",451
2019 Feb,"hub_1","product_2",1843
2019 Feb,"hub_1","product_3",24
2019 Feb,"hub_1","product_4",1640
2019 Feb,"hub_1","product_5",6069
2019 Feb,"hub_1","product_6",32176
2019 Feb,"hub_1","product_7",74
2019 Feb,"hub_3","product_2",17
2019 Feb,"hub_3","product_3",24
2019 Feb,"hub_3","product_4",4023
2019 Feb,"hub_3","product_5",5065
2019 Feb,"hub_3","product_6",15842
2019 Feb,"hub_3","product_7",40
2019 Feb,"hub_2","product_2",1309
2019 Feb,"hub_2","product_3",10
2019 Feb,"hub_2","product_4",2575
2019 Feb,"hub_2","product_5",4884
2019 Feb,"hub_2","product_6",28654
2019 Feb,"hub_2","product_7",1690
2019 Feb,"hub_4","product_2",701
2019 Feb,"hub_4","product_4",2039
2019 Feb,"hub_4","product_5",4139
2019 Feb,"hub_4","product_6",17482
2019 Feb,"hub_4","product_7",220
2019 Feb,"hub_5","product_4",395
2019 Feb,"hub_5","product_5",615
2019 Feb,"hub_5","product_6",1308
2019 Feb,"hub_6","product_2",468
2019 Feb,"hub_6","product_3",3
2019 Feb,"hub_6","product_4",6970
2019 Feb,"hub_6","product_5",4866
2019 Feb,"hub_6","product_6",73056
2019 Feb,"hub_7","product_2",1195
2019 Feb,"hub_7","product_3",1
2019 Feb,"hub_7","product_4",3061
2019 Feb,"hub_7","product_5",7345
2019 Feb,"hub_7","product_6",59059
2019 Feb,"hub_7","product_7",20
2019 Feb,"hub_8","product_2",307
2019 Feb,"hub_8","product_4",1658
2019 Feb,"hub_8","product_5",11025
2019 Feb,"hub_8","product_6",2656
2019 Feb,"hub_9","product_2",100
2019 Feb,"hub_9","product_4",235
2019 Feb,"hub_9","product_5",300
2019 Feb,"hub_9","product_6",2264
2019 Feb,"hub_9","product_7",14
2019 Feb,"hub_10","product_2",282
2019 Feb,"hub_10","product_3",9
2019 Feb,"hub_10","product_4",2243
2019 Feb,"hub_10","product_5",4391
2019 Feb,"hub_10","product_6",25906
2019 Feb,"hub_11","product_2",750
2019 Feb,"hub_11","product_3",41
2019 Feb,"hub_11","product_4",9107
2019 Feb,"hub_11","product_5",15238
2019 Feb,"hub_11","product_6",98698
2019 Feb,"hub_11","product_7",400
2019 Feb,"hub_13","product_2",380
2019 Feb,"hub_13","product_4",1071
2019 Feb,"hub_13","product_5",25092
2019 Feb,"hub_13","product_6",8107
2019 Feb,"hub_14","product_2",2900
2019 Feb,"hub_14","product_3",11
2019 Feb,"hub_14","product_4",9254
2019 Feb,"hub_14","product_5",9450
2019 Feb,"hub_14","product_6",82004
2019 Feb,"hub_14","product_7",416
2019 Feb,"hub_15","product_2",6600
2019 Feb,"hub_15","product_3",2
2019 Feb,"hub_15","product_4",2627
2019 Feb,"hub_15","product_5",3285
2019 Feb,"hub_15","product_6",19068
2019 Feb,"hub_15","product_7",875
2019 Feb,"hub_16","product_2",850
2019 Feb,"hub_16","product_4",2046
2019 Feb,"hub_16","product_5",1459
2019 Feb,"hub_16","product_6",21724
2019 Feb,"hub_16","product_7",106
2019 Mar,"hub_1","product_2",2347
2019 Mar,"hub_1","product_3",43
2019 Mar,"hub_1","product_4",92
2019 Mar,"hub_1","product_5",13679
2019 Mar,"hub_1","product_6",71586
2019 Mar,"hub_1","product_7",42
2019 Mar,"hub_3","product_2",29
2019 Mar,"hub_3","product_3",31
2019 Mar,"hub_3","product_4",4275
2019 Mar,"hub_3","product_5",11273
2019 Mar,"hub_3","product_6",32350
2019 Mar,"hub_2","product_2",3900
2019 Mar,"hub_2","product_3",50
2019 Mar,"hub_2","product_4",2241
2019 Mar,"hub_2","product_5",9429
2019 Mar,"hub_2","product_6",42513
2019 Mar,"hub_2","product_7",371
2019 Mar,"hub_4","product_2",442
2019 Mar,"hub_4","product_4",2464
2019 Mar,"hub_4","product_5",5543
2019 Mar,"hub_4","product_6",24274
2019 Mar,"hub_4","product_7",40
2019 Mar,"hub_5","product_2",1200
2019 Mar,"hub_5","product_3",19
2019 Mar,"hub_5","product_4",3042
2019 Mar,"hub_5","product_5",3694
2019 Mar,"hub_5","product_6",10308
2019 Mar,"hub_5","product_7",40
2019 Mar,"hub_6","product_2",454
2019 Mar,"hub_6","product_3",4
2019 Mar,"hub_6","product_4",7901
2019 Mar,"hub_6","product_5",7356
2019 Mar,"hub_6","product_6",128376
2019 Mar,"hub_7","product_2",1262
2019 Mar,"hub_7","product_4",4993
2019 Mar,"hub_7","product_5",7679
2019 Mar,"hub_7","product_6",35099
2019 Mar,"hub_7","product_7",68
2019 Mar,"hub_10","product_4",2293
2019 Mar,"hub_10","product_5",2075
2019 Mar,"hub_10","product_6",20280
2019 Mar,"hub_11","product_2",2592
2019 Mar,"hub_11","product_3",12
2019 Mar,"hub_11","product_4",9909
2019 Mar,"hub_11","product_5",12058
2019 Mar,"hub_11","product_6",209080
2019 Mar,"hub_11","product_7",31
2019 Mar,"hub_13","product_2",40
2019 Mar,"hub_13","product_4",84
2019 Mar,"hub_13","product_5",140
2019 Mar,"hub_13","product_7",73
2019 Mar,"hub_14","product_2",2200
2019 Mar,"hub_14","product_3",8
2019 Mar,"hub_14","product_4",8903
2019 Mar,"hub_14","product_5",9779
2019 Mar,"hub_14","product_6",39014
2019 Mar,"hub_14","product_7",333
2019 Mar,"hub_15","product_2",1600
2019 Mar,"hub_15","product_4",42
2019 Mar,"hub_15","product_5",5127
2019 Mar,"hub_15","product_6",21437
2019 Mar,"hub_15","product_7",411
2019 Mar,"hub_16","product_2",700
2019 Mar,"hub_16","product_3",4
2019 Mar,"hub_16","product_4",1161
2019 Mar,"hub_16","product_5",1340
2019 Mar,"hub_16","product_6",11584
2019 Mar,"hub_16","product_7",62
2019 Apr,"hub_1","product_2",372
2019 Apr,"hub_1","product_3",6
2019 Apr,"hub_1","product_4",2261
2019 Apr,"hub_1","product_5",2457
2019 Apr,"hub_1","product_6",22488
2019 Apr,"hub_1","product_7",231
2019 Apr,"hub_3","product_2",4
2019 Apr,"hub_3","product_3",19
2019 Apr,"hub_3","product_4",287
2019 Apr,"hub_3","product_5",4584
2019 Apr,"hub_3","product_6",10468
2019 Apr,"hub_3","product_7",300
2019 Apr,"hub_2","product_2",850
2019 Apr,"hub_2","product_3",334
2019 Apr,"hub_2","product_4",627
2019 Apr,"hub_2","product_5",5611
2019 Apr,"hub_2","product_6",22727
2019 Apr,"hub_2","product_7",281
2019 Apr,"hub_4","product_2",1047
2019 Apr,"hub_4","product_4",175
2019 Apr,"hub_4","product_5",5188
2019 Apr,"hub_4","product_6",28342
2019 Apr,"hub_4","product_7",919
2019 Apr,"hub_5","product_3",11
2019 Apr,"hub_5","product_4",50
2019 Apr,"hub_5","product_5",200
2019 Apr,"hub_5","product_7",50
2019 Apr,"hub_6","product_2",870
2019 Apr,"hub_6","product_3",11
2019 Apr,"hub_6","product_4",3011
2019 Apr,"hub_6","product_5",1669
2019 Apr,"hub_6","product_6",51676
2019 Apr,"hub_7","product_2",84
2019 Apr,"hub_7","product_4",972
2019 Apr,"hub_7","product_5",1119
2019 Apr,"hub_7","product_6",19551
2019 Apr,"hub_7","product_7",145
2019 Apr,"hub_8","product_2",557
2019 Apr,"hub_8","product_4",3239
2019 Apr,"hub_8","product_5",9222
2019 Apr,"hub_8","product_6",21698
2019 Apr,"hub_8","product_7",175
2019 Apr,"hub_9","product_2",30
2019 Apr,"hub_9","product_4",278
2019 Apr,"hub_9","product_5",429
2019 Apr,"hub_9","product_6",2050
2019 Apr,"hub_9","product_7",28
2019 Apr,"hub_10","product_3",33
2019 Apr,"hub_10","product_4",8261
2019 Apr,"hub_10","product_5",5643
2019 Apr,"hub_10","product_6",71131
2019 Apr,"hub_10","product_7",5
2019 Apr,"hub_11","product_2",997
2019 Apr,"hub_11","product_4",1960
2019 Apr,"hub_11","product_5",5133
2019 Apr,"hub_11","product_6",17265
2019 Apr,"hub_13","product_2",630
2019 Apr,"hub_13","product_3",100
2019 Apr,"hub_13","product_4",1540
2019 Apr,"hub_13","product_5",7420
2019 Apr,"hub_13","product_6",9653
2019 Apr,"hub_13","product_7",63
2019 Apr,"hub_14","product_2",2500
2019 Apr,"hub_14","product_3",17
2019 Apr,"hub_14","product_4",4870
2019 Apr,"hub_14","product_5",13696
2019 Apr,"hub_14","product_6",46344
2019 Apr,"hub_14","product_7",591
2019 Apr,"hub_15","product_2",400
2019 Apr,"hub_15","product_3",10
2019 Apr,"hub_15","product_4",169
2019 Apr,"hub_15","product_5",557
2019 Apr,"hub_15","product_6",15600
2019 Apr,"hub_15","product_7",350
2019 Apr,"hub_16","product_2",1200
2019 Apr,"hub_16","product_3",3
2019 Apr,"hub_16","product_4",81
2019 Apr,"hub_16","product_5",750
2019 Apr,"hub_16","product_6",9144
2019 Apr,"hub_16","product_7",52
2019 May,"hub_1","product_2",1251
2019 May,"hub_1","product_3",18
2019 May,"hub_1","product_4",8157
2019 May,"hub_1","product_5",2394
2019 May,"hub_1","product_6",38782
2019 May,"hub_1","product_7",181
2019 May,"hub_3","product_2",42
2019 May,"hub_3","product_3",4529
2019 May,"hub_3","product_4",6469
2019 May,"hub_3","product_5",14374
2019 May,"hub_3","product_6",34680
2019 May,"hub_2","product_2",2504
2019 May,"hub_2","product_3",1383
2019 May,"hub_2","product_4",3801
2019 May,"hub_2","product_5",8061
2019 May,"hub_2","product_6",29888
2019 May,"hub_2","product_7",70
2019 May,"hub_4","product_2",2020
2019 May,"hub_4","product_4",4697
2019 May,"hub_4","product_5",7590
2019 May,"hub_4","product_6",23981
2019 May,"hub_4","product_7",269
2019 May,"hub_5","product_2",1101
2019 May,"hub_5","product_3",17
2019 May,"hub_5","product_4",4664
2019 May,"hub_5","product_5",4743
2019 May,"hub_5","product_6",21740
2019 May,"hub_5","product_7",758
2019 May,"hub_6","product_2",2859
2019 May,"hub_6","product_3",5
2019 May,"hub_6","product_4",8711
2019 May,"hub_6","product_5",8310
2019 May,"hub_6","product_6",36528
2019 May,"hub_6","product_7",298
2019 May,"hub_7","product_2",1490
2019 May,"hub_7","product_3",350
2019 May,"hub_7","product_4",5684
2019 May,"hub_7","product_5",8428
2019 May,"hub_7","product_6",30449
2019 May,"hub_7","product_7",91
2019 May,"hub_8","product_2",757
2019 May,"hub_8","product_4",2639
2019 May,"hub_8","product_5",14505
2019 May,"hub_8","product_6",29128
2019 May,"hub_9","product_6",560
2019 May,"hub_10","product_2",55
2019 May,"hub_10","product_3",110
2019 May,"hub_10","product_4",6570
2019 May,"hub_10","product_5",3768
2019 May,"hub_10","product_6",50027
2019 May,"hub_10","product_7",14
2019 May,"hub_11","product_2",1700
2019 May,"hub_11","product_3",710
2019 May,"hub_11","product_4",7289
2019 May,"hub_11","product_5",8266
2019 May,"hub_11","product_6",30000
2019 May,"hub_11","product_7",513
2019 May,"hub_13","product_2",105
2019 May,"hub_13","product_4",685
2019 May,"hub_13","product_5",545
2019 May,"hub_13","product_6",420
2019 May,"hub_14","product_2",5300
2019 May,"hub_14","product_3",1367
2019 May,"hub_14","product_4",7486
2019 May,"hub_14","product_5",14179
2019 May,"hub_14","product_6",62552
2019 May,"hub_14","product_7",329
2019 May,"hub_15","product_2",800
2019 May,"hub_15","product_3",601
2019 May,"hub_15","product_4",4053
2019 May,"hub_15","product_5",8213
2019 May,"hub_15","product_6",3196
2019 May,"hub_15","product_7",29
2019 May,"hub_16","product_2",1700
2019 May,"hub_16","product_3",92
2019 May,"hub_16","product_4",2000
2019 May,"hub_16","product_5",2459
2019 May,"hub_16","product_6",2056
2019 May,"hub_16","product_7",178
2019 Jun,"hub_1","product_2",741
2019 Jun,"hub_1","product_3",408
2019 Jun,"hub_1","product_4",3059
2019 Jun,"hub_1","product_5",12305
2019 Jun,"hub_1","product_6",1780
2019 Jun,"hub_3","product_2",23
2019 Jun,"hub_3","product_3",1040
2019 Jun,"hub_3","product_4",2432
2019 Jun,"hub_3","product_5",8931
2019 Jun,"hub_3","product_6",27824
2019 Jun,"hub_2","product_2",3300
2019 Jun,"hub_2","product_3",862
2019 Jun,"hub_2","product_4",834
2019 Jun,"hub_2","product_5",13660
2019 Jun,"hub_2","product_6",36191
2019 Jun,"hub_2","product_7",160
2019 Jun,"hub_4","product_2",3740
2019 Jun,"hub_4","product_4",1771
2019 Jun,"hub_4","product_5",8378
2019 Jun,"hub_4","product_6",150
2019 Jun,"hub_5","product_2",3000
2019 Jun,"hub_5","product_3",40
2019 Jun,"hub_5","product_4",1495
2019 Jun,"hub_5","product_5",3463
2019 Jun,"hub_5","product_6",21268
2019 Jun,"hub_5","product_7",57
2019 Jun,"hub_6","product_2",402
2019 Jun,"hub_6","product_4",5510
2019 Jun,"hub_6","product_5",8704
2019 Jun,"hub_6","product_6",73796
2019 Jun,"hub_6","product_7",2
2019 Jun,"hub_7","product_2",857
2019 Jun,"hub_7","product_3",651
2019 Jun,"hub_7","product_4",3471
2019 Jun,"hub_7","product_5",7430
2019 Jun,"hub_7","product_7",65
2019 Jun,"hub_8","product_2",1058
2019 Jun,"hub_8","product_3",1
2019 Jun,"hub_8","product_4",3089
2019 Jun,"hub_8","product_5",7321
2019 Jun,"hub_8","product_6",13065
2019 Jun,"hub_8","product_7",22
2019 Jun,"hub_9","product_3",28
2019 Jun,"hub_9","product_4",375
2019 Jun,"hub_9","product_5",460
2019 Jun,"hub_9","product_6",972
2019 Jun,"hub_9","product_7",65
2019 Jun,"hub_10","product_2",10
2019 Jun,"hub_10","product_3",10
2019 Jun,"hub_10","product_4",3536
2019 Jun,"hub_10","product_5",3211
2019 Jun,"hub_10","product_6",18638
2019 Jun,"hub_10","product_7",2
2019 Jun,"hub_11","product_2",5705
2019 Jun,"hub_11","product_3",5240
2019 Jun,"hub_11","product_4",16348
2019 Jun,"hub_11","product_5",9472
2019 Jun,"hub_11","product_6",88600
2019 Jun,"hub_11","product_7",274
2019 Jun,"hub_13","product_2",500
2019 Jun,"hub_13","product_3",15
2019 Jun,"hub_13","product_4",1493
2019 Jun,"hub_13","product_5",24726
2019 Jun,"hub_13","product_6",30510
2019 Jun,"hub_14","product_2",5200
2019 Jun,"hub_14","product_3",1409
2019 Jun,"hub_14","product_4",5692
2019 Jun,"hub_14","product_5",18707
2019 Jun,"hub_14","product_6",21891
2019 Jun,"hub_14","product_7",523
2019 Jun,"hub_15","product_2",500
2019 Jun,"hub_15","product_3",480
2019 Jun,"hub_15","product_4",1210
2019 Jun,"hub_15","product_5",3542
2019 Jun,"hub_15","product_6",464
2019 Jun,"hub_15","product_7",3
2019 Jun,"hub_16","product_2",3000
2019 Jun,"hub_16","product_3",95
2019 Jun,"hub_16","product_4",500
2019 Jun,"hub_16","product_5",2092
2019 Jun,"hub_16","product_6",22916
2019 Jun,"hub_16","product_7",84
2019 Jul,"hub_1","product_2",204
2019 Jul,"hub_1","product_3",309
2019 Jul,"hub_1","product_4",333
2019 Jul,"hub_1","product_5",6022
2019 Jul,"hub_1","product_6",1552
2019 Jul,"hub_3","product_2",12
2019 Jul,"hub_3","product_3",15
2019 Jul,"hub_3","product_4",278
2019 Jul,"hub_3","product_5",1053
2019 Jul,"hub_3","product_6",105356
2019 Jul,"hub_2","product_2",200
2019 Jul,"hub_2","product_4",30
2019 Jul,"hub_4","product_2",300
2019 Jul,"hub_4","product_5",3175
2019 Jul,"hub_4","product_6",8880
2019 Jul,"hub_6","product_4",30
2019 Jul,"hub_6","product_5",460
2019 Jul,"hub_6","product_6",26000
2019 Jul,"hub_7","product_6",5400
2019 Jul,"hub_8","product_2",377
2019 Jul,"hub_8","product_4",3547
2019 Jul,"hub_8","product_5",3672
2019 Jul,"hub_8","product_6",17306
2019 Jul,"hub_8","product_7",3
2019 Jul,"hub_9","product_3",5
2019 Jul,"hub_9","product_6",300
2019 Jul,"hub_10","product_6",21
2019 Jul,"hub_11","product_2",1500
2019 Jul,"hub_11","product_3",50
2019 Jul,"hub_11","product_4",4118
2019 Jul,"hub_11","product_5",9752
2019 Jul,"hub_11","product_6",77742
2019 Jul,"hub_11","product_7",157
2019 Jul,"hub_14","product_2",2700
2019 Jul,"hub_14","product_3",106
2019 Jul,"hub_14","product_4",10
2019 Jul,"hub_14","product_5",7275
2019 Jul,"hub_14","product_6",55020
2019 Jul,"hub_14","product_7",179
2019 Jul,"hub_15","product_2",800
2019 Jul,"hub_15","product_3",580
2019 Jul,"hub_15","product_4",969
2019 Jul,"hub_15","product_5",4446
2019 Jul,"hub_15","product_6",13142
2019 Jul,"hub_16","product_3",5
2019 Jul,"hub_16","product_5",350
2019 Jul,"hub_16","product_6",3432
2019 Jul,"hub_17","product_2",2320
2019 Jul,"hub_17","product_3",1025
2019 Jul,"hub_17","product_4",1373
2019 Jul,"hub_17","product_5",7850
2019 Jul,"hub_17","product_6",18314
2019 Jul,"hub_17","product_7",22
2019 Aug,"hub_1","product_2",10
2019 Aug,"hub_1","product_3",570
2019 Aug,"hub_1","product_5",17197
2019 Aug,"hub_1","product_6",26794
2019 Aug,"hub_3","product_2",36
2019 Aug,"hub_3","product_3",51
2019 Aug,"hub_3","product_4",141
2019 Aug,"hub_3","product_5",18867
2019 Aug,"hub_3","product_6",34764
2019 Aug,"hub_3","product_7",202
2019 Aug,"hub_2","product_2",3106
2019 Aug,"hub_2","product_3",774
2019 Aug,"hub_2","product_4",875
2019 Aug,"hub_2","product_5",11581
2019 Aug,"hub_2","product_6",74987
2019 Aug,"hub_2","product_7",20
2019 Aug,"hub_4","product_2",130
2019 Aug,"hub_4","product_4",43
2019 Aug,"hub_4","product_5",10211
2019 Aug,"hub_4","product_6",40666
2019 Aug,"hub_4","product_7",5
2019 Aug,"hub_5","product_3",15
2019 Aug,"hub_5","product_4",134
2019 Aug,"hub_5","product_5",110
2019 Aug,"hub_5","product_6",305
2019 Aug,"hub_5","product_7",30
2019 Aug,"hub_6","product_2",1458
2019 Aug,"hub_6","product_4",5764
2019 Aug,"hub_6","product_5",16377
2019 Aug,"hub_6","product_6",246615
2019 Aug,"hub_7","product_2",902
2019 Aug,"hub_7","product_3",325
2019 Aug,"hub_7","product_4",786
2019 Aug,"hub_7","product_5",6217
2019 Aug,"hub_7","product_6",134071
2019 Aug,"hub_8","product_2",1454
2019 Aug,"hub_8","product_3",1
2019 Aug,"hub_8","product_4",1956
2019 Aug,"hub_8","product_5",6290
2019 Aug,"hub_8","product_6",31108
2019 Aug,"hub_8","product_7",7
2019 Aug,"hub_9","product_4",135
2019 Aug,"hub_9","product_5",721
2019 Aug,"hub_9","product_6",3500
2019 Aug,"hub_9","product_7",23
2019 Aug,"hub_10","product_2",679
2019 Aug,"hub_10","product_3",332
2019 Aug,"hub_10","product_4",6799
2019 Aug,"hub_10","product_5",5874
2019 Aug,"hub_10","product_6",104456
2019 Aug,"hub_10","product_7",49
2019 Aug,"hub_11","product_2",3250
2019 Aug,"hub_11","product_4",10372
2019 Aug,"hub_11","product_5",9586
2019 Aug,"hub_11","product_6",88043
2019 Aug,"hub_13","product_2",120
2019 Aug,"hub_13","product_4",318
2019 Aug,"hub_13","product_5",1162
2019 Aug,"hub_13","product_6",300
2019 Aug,"hub_14","product_1",13
2019 Aug,"hub_14","product_2",1700
2019 Aug,"hub_14","product_3",2
2019 Aug,"hub_14","product_4",106
2019 Aug,"hub_14","product_5",5347
2019 Aug,"hub_14","product_6",61240
2019 Aug,"hub_15","product_2",632
2019 Aug,"hub_15","product_3",625
2019 Aug,"hub_15","product_4",98
2019 Aug,"hub_15","product_5",7663
2019 Aug,"hub_15","product_6",46078
2019 Aug,"hub_16","product_2",1600
2019 Aug,"hub_16","product_3",110
2019 Aug,"hub_16","product_5",641
2019 Aug,"hub_16","product_6",22153
2019 Aug,"hub_16","product_7",88
2019 Aug,"hub_17","product_2",3247
2019 Aug,"hub_17","product_3",268
2019 Aug,"hub_17","product_4",3273
2019 Aug,"hub_17","product_5",7074
2019 Aug,"hub_17","product_6",44806
2019 Aug,"hub_17","product_7",59
2019 Aug,"hub_18","product_4",100
2019 Aug,"hub_18","product_5",5
2019 Aug,"hub_18","product_6",4
2019 Aug,"hub_19","product_2",197
2019 Aug,"hub_19","product_3",53
2019 Aug,"hub_19","product_4",309
2019 Aug,"hub_19","product_5",729
2019 Aug,"hub_19","product_6",19244
